x, y, z, Ex, Ey, Ez, Phi
-1.000, -5.000, -1.000, -0.00713, -0.03564, -0.00713, 0.19245
-1.000, -5.000, -0.600, -0.00739, -0.03694, -0.00443, 0.19477
-1.000, -5.000, -0.200, -0.00753, -0.03763, -0.00151, 0.19597
-1.000, -5.000, 0.200, -0.00753, -0.03763, 0.00151, 0.19597
-1.000, -5.000, 0.600, -0.00739, -0.03694, 0.00443, 0.19477
-1.000, -5.000, 1.000, -0.00713, -0.03564, 0.00713, 0.19245
-1.000, -5.000, 1.400, -0.00676, -0.03382, 0.00947, 0.18912
-1.000, -5.000, 1.800, -0.00632, -0.03162, 0.01138, 0.18493
-1.000, -5.000, 2.200, -0.00584, -0.02919, 0.01285, 0.18007
-1.000, -5.000, 2.600, -0.00533, -0.02667, 0.01387, 0.17471
-1.000, -5.000, 3.000, -0.00483, -0.02415, 0.01449, 0.16903
-1.000, -5.000, 3.400, -0.00434, -0.02172, 0.01477, 0.16317
-1.000, -5.000, 3.800, -0.00389, -0.01944, 0.01478, 0.15725
-1.000, -5.000, 4.200, -0.00347, -0.01734, 0.01457, 0.15138
-1.000, -5.000, 4.600, -0.00309, -0.01544, 0.01420, 0.14562
-1.000, -5.000, 5.000, -0.00275, -0.01373, 0.01373, 0.14003
-1.000, -4.600, -5.000, -0.00309, -0.01420, -0.01544, 0.14562
-1.000, -4.600, -4.600, -0.00351, -0.01613, -0.01613, 0.15193
-1.000, -4.600, -4.200, -0.00398, -0.01832, -0.01673, 0.15851
-1.000, -4.600, -3.800, -0.00452, -0.02077, -0.01716, 0.16529
-1.000, -4.600, -3.400, -0.00511, -0.02349, -0.01736, 0.17221
-1.000, -4.600, -3.000, -0.00575, -0.02645, -0.01725, 0.17914
-1.000, -4.600, -2.600, -0.00643, -0.02958, -0.01672, 0.18595
-1.000, -4.600, -2.200, -0.00713, -0.03279, -0.01568, 0.19245
-1.000, -4.600, -1.800, -0.00781, -0.03593, -0.01406, 0.19842
-1.000, -4.600, -1.400, -0.00844, -0.03883, -0.01182, 0.20362
-1.000, -4.600, -1.000, -0.00897, -0.04127, -0.00897, 0.20779
-1.000, -4.600, -0.600, -0.00936, -0.04304, -0.00561, 0.21072
-1.000, -4.600, -0.200, -0.00956, -0.04398, -0.00191, 0.21224
-1.000, -4.600, 0.200, -0.00956, -0.04398, 0.00191, 0.21224
-1.000, -4.600, 0.600, -0.00936, -0.04304, 0.00561, 0.21072
-1.000, -4.600, 1.000, -0.00897, -0.04127, 0.00897, 0.20779
-1.000, -4.600, 1.400, -0.00844, -0.03883, 0.01182, 0.20362
-1.000, -4.600, 1.800, -0.00781, -0.03593, 0.01406, 0.19842
-1.000, -4.600, 2.200, -0.00713, -0.03279, 0.01568, 0.19245
-1.000, -4.600, 2.600, -0.00643, -0.02958, 0.01672, 0.18595
-1.000, -4.600, 3.000, -0.00575, -0.02645, 0.01725, 0.17914
-1.000, -4.600, 3.400, -0.00511, -0.02349, 0.01736, 0.17221
-1.000, -4.600, 3.800, -0.00452, -0.02077, 0.01716, 0.16529
-1.000, -4.600, 4.200, -0.00398, -0.01832, 0.01673, 0.15851
-1.000, -4.600, 4.600, -0.00351, -0.01613, 0.01613, 0.15193
-1.000, -4.600, 5.000, -0.00309, -0.01420, 0.01544, 0.14562
-1.000, -4.200, -5.000, -0.00347, -0.01457, -0.01734, 0.15138
-1.000, -4.200, -4.600, -0.00398, -0.01673, -0.01832, 0.15851
-1.000, -4.200, -4.200, -0.00458, -0.01922, -0.01922, 0.16602
-1.000, -4.200, -3.800, -0.00526, -0.02208, -0.01997, 0.17387
-1.000, -4.200, -3.400, -0.00603, -0.02531, -0.02049, 0.18197
-1.000, -4.200, -3.000, -0.00688, -0.02890, -0.02064, 0.19021
-1.000, -4.200, -2.600, -0.00781, -0.03281, -0.02031, 0.19842
-1.000, -4.200, -2.200, -0.00879, -0.03691, -0.01934, 0.20637
-1.000, -4.200, -1.800, -0.00977, -0.04104, -0.01759, 0.21378
-1.000, -4.200, -1.400, -0.01070, -0.04492, -0.01497, 0.22033
-1.000, -4.200, -1.000, -0.01149, -0.04825, -0.01149, 0.22565
-1.000, -4.200, -0.600, -0.01207, -0.05071, -0.00724, 0.22942
-1.000, -4.200, -0.200, -0.01239, -0.05202, -0.00248, 0.23137
-1.000, -4.200, 0.200, -0.01239, -0.05202, 0.00248, 0.23137
-1.000, -4.200, 0.600, -0.01207, -0.05071, 0.00724, 0.22942
-1.000, -4.200, 1.000, -0.01149, -0.04825, 0.01149, 0.22565
-1.000, -4.200, 1.400, -0.01070, -0.04492, 0.01497, 0.22033
-1.000, -4.200, 1.800, -0.00977, -0.04104, 0.01759, 0.21378
-1.000, -4.200, 2.200, -0.00879, -0.03691, 0.01934, 0.20637
-1.000, -4.200, 2.600, -0.00781, -0.03281, 0.02031, 0.19842
-1.000, -4.200, 3.000, -0.00688, -0.02890, 0.02064, 0.19021
-1.000, -4.200, 3.400, -0.00603, -0.02531, 0.02049, 0.18197
-1.000, -4.200, 3.800, -0.00526, -0.02208, 0.01997, 0.17387
-1.000, -4.200, 4.200, -0.00458, -0.01922, 0.01922, 0.16602
-1.000, -4.200, 4.600, -0.00398, -0.01673, 0.01832, 0.15851
-1.000, -4.200, 5.000, -0.00347, -0.01457, 0.01734, 0.15138
-1.000, -3.800, -5.000, -0.00389, -0.01478, -0.01944, 0.15725
-1.000, -3.800, -4.600, -0.00452, -0.01716, -0.02077, 0.16529
-1.000, -3.800, -4.200, -0.00526, -0.01997, -0.02208, 0.17387
-1.000, -3.800, -3.800, -0.00612, -0.02327, -0.02327, 0.18294
-1.000, -3.800, -3.400, -0.00713, -0.02709, -0.02423, 0.19245
-1.000, -3.800, -3.000, -0.00828, -0.03145, -0.02483, 0.20228
-1.000, -3.800, -2.600, -0.00956, -0.03633, -0.02486, 0.21224
-1.000, -3.800, -2.200, -0.01095, -0.04161, -0.02409, 0.22206
-1.000, -3.800, -1.800, -0.01239, -0.04707, -0.02229, 0.23137
-1.000, -3.800, -1.400, -0.01378, -0.05236, -0.01929, 0.23973
-1.000, -3.800, -1.000, -0.01500, -0.05701, -0.01500, 0.24663
-1.000, -3.800, -0.600, -0.01592, -0.06051, -0.00955, 0.25158
-1.000, -3.800, -0.200, -0.01642, -0.06239, -0.00328, 0.25416
-1.000, -3.800, 0.200, -0.01642, -0.06239, 0.00328, 0.25416
-1.000, -3.800, 0.600, -0.01592, -0.06051, 0.00955, 0.25158
-1.000, -3.800, 1.000, -0.01500, -0.05701, 0.01500, 0.24663
-1.000, -3.800, 1.400, -0.01378, -0.05236, 0.01929, 0.23973
-1.000, -3.800, 1.800, -0.01239, -0.04707, 0.02229, 0.23137
-1.000, -3.800, 2.200, -0.01095, -0.04161, 0.02409, 0.22206
-1.000, -3.800, 2.600, -0.00956, -0.03633, 0.02486, 0.21224
-1.000, -3.800, 3.000, -0.00828, -0.03145, 0.02483, 0.20228
-1.000, -3.800, 3.400, -0.00713, -0.02709, 0.02423, 0.19245
-1.000, -3.800, 3.800, -0.00612, -0.02327, 0.02327, 0.18294
-1.000, -3.800, 4.200, -0.00526, -0.01997, 0.02208, 0.17387
-1.000, -3.800, 4.600, -0.00452, -0.01716, 0.02077, 0.16529
-1.000, -3.800, 5.000, -0.00389, -0.01478, 0.01944, 0.15725
-1.000, -3.400, -5.000, -0.00434, -0.01477, -0.02172, 0.16317
-1.000, -3.400, -4.600, -0.00511, -0.01736, -0.02349, 0.17221
-1.000, -3.400, -4.200, -0.00603, -0.02049, -0.02531, 0.18197
-1.000, -3.400, -3.800, -0.00713, -0.02423, -0.02709, 0.19245
-1.000, -3.400, -3.400, -0.00844, -0.02870, -0.02870, 0.20362
-1.000, -3.400, -3.000, -0.00999, -0.03396, -0.02997, 0.21537
-1.000, -3.400, -2.600, -0.01178, -0.04004, -0.03062, 0.22751
-1.000, -3.400, -2.200, -0.01378, -0.04684, -0.03031, 0.23973
-1.000, -3.400, -1.800, -0.01592, -0.05414, -0.02866, 0.25158
-1.000, -3.400, -1.400, -0.01807, -0.06145, -0.02530, 0.26243
-1.000, -3.400, -1.000, -0.02003, -0.06809, -0.02003, 0.27156
-1.000, -3.400, -0.600, -0.02153, -0.07321, -0.01292, 0.27821
-1.000, -3.400, -0.200, -0.02236, -0.07602, -0.00447, 0.28172
-1.000, -3.400, 0.200, -0.02236, -0.07602, 0.00447, 0.28172
-1.000, -3.400, 0.600, -0.02153, -0.07321, 0.01292, 0.27821
-1.000, -3.400, 1.000, -0.02003, -0.06809, 0.02003, 0.27156
-1.000, -3.400, 1.400, -0.01807, -0.06145, 0.02530, 0.26243
-1.000, -3.400, 1.800, -0.01592, -0.05414, 0.02866, 0.25158
-1.000, -3.400, 2.200, -0.01378, -0.04684, 0.03031, 0.23973
-1.000, -3.400, 2.600, -0.01178, -0.04004, 0.03062, 0.22751
-1.000, -3.400, 3.000, -0.00999, -0.03396, 0.02997, 0.21537
-1.000, -3.400, 3.400, -0.00844, -0.02870, 0.02870, 0.20362
-1.000, -3.400, 3.800, -0.00713, -0.02423, 0.02709, 0.19245
-1.000, -3.400, 4.200, -0.00603, -0.02049, 0.02531, 0.18197
-1.000, -3.400, 4.600, -0.00511, -0.01736, 0.02349, 0.17221
-1.000, -3.400, 5.000, -0.00434, -0.01477, 0.02172, 0.16317
-1.000, -3.000, -5.000, -0.00483, -0.01449, -0.02415, 0.16903
-1.000, -3.000, -4.600, -0.00575, -0.01725, -0.02645, 0.17914
-1.000, -3.000, -4.200, -0.00688, -0.02064, -0.02890, 0.19021
-1.000, -3.000, -3.800, -0.00828, -0.02483, -0.03145, 0.20228
-1.000, -3.000, -3.400, -0.00999, -0.02997, -0.03396, 0.21537
-1.000, -3.000, -3.000, -0.01207, -0.03622, -0.03622, 0.22942
-1.000, -3.000, -2.600, -0.01457, -0.04372, -0.03789, 0.24427
-1.000, -3.000, -2.200, -0.01749, -0.05248, -0.03848, 0.25959
-1.000, -3.000, -1.800, -0.02076, -0.06227, -0.03736, 0.27482
-1.000, -3.000, -1.400, -0.02418, -0.07253, -0.03385, 0.28916
-1.000, -3.000, -1.000, -0.02741, -0.08223, -0.02741, 0.30151
-1.000, -3.000, -0.600, -0.02999, -0.08997, -0.01799, 0.31068
-1.000, -3.000, -0.200, -0.03143, -0.09430, -0.00629, 0.31560
-1.000, -3.000, 0.200, -0.03143, -0.09430, 0.00629, 0.31560
-1.000, -3.000, 0.600, -0.02999, -0.08997, 0.01799, 0.31068
-1.000, -3.000, 1.000, -0.02741, -0.08223, 0.02741, 0.30151
-1.000, -3.000, 1.400, -0.02418, -0.07253, 0.03385, 0.28916
-1.000, -3.000, 1.800, -0.02076, -0.06227, 0.03736, 0.27482
-1.000, -3.000, 2.200, -0.01749, -0.05248, 0.03848, 0.25959
-1.000, -3.000, 2.600, -0.01457, -0.04372, 0.03789, 0.24427
-1.000, -3.000, 3.000, -0.01207, -0.03622, 0.03622, 0.22942
-1.000, -3.000, 3.400, -0.00999, -0.02997, 0.03396, 0.21537
-1.000, -3.000, 3.800, -0.00828, -0.02483, 0.03145, 0.20228
-1.000, -3.000, 4.200, -0.00688, -0.02064, 0.02890, 0.19021
-1.000, -3.000, 4.600, -0.00575, -0.01725, 0.02645, 0.17914
-1.000, -3.000, 5.000, -0.00483, -0.01449, 0.02415, 0.16903
-1.000, -2.600, -5.000, -0.00533, -0.01387, -0.02667, 0.17471
-1.000, -2.600, -4.600, -0.00643, -0.01672, -0.02958, 0.18595
-1.000, -2.600, -4.200, -0.00781, -0.02031, -0.03281, 0.19842
-1.000, -2.600, -3.800, -0.00956, -0.02486, -0.03633, 0.21224
-1.000, -2.600, -3.400, -0.01178, -0.03062, -0.04004, 0.22751
-1.000, -2.600, -3.000, -0.01457, -0.03789, -0.04372, 0.24427
-1.000, -2.600, -2.600, -0.01807, -0.04699, -0.04699, 0.26243
-1.000, -2.600, -2.200, -0.02236, -0.05813, -0.04919, 0.28172
-1.000, -2.600, -1.800, -0.02741, -0.07127, -0.04934, 0.30151
-1.000, -2.600, -1.400, -0.03300, -0.08580, -0.04620, 0.32075
-1.000, -2.600, -1.000, -0.03857, -0.10028, -0.03857, 0.33787
-1.000, -2.600, -0.600, -0.04322, -0.11237, -0.02593, 0.35093
-1.000, -2.600, -0.200, -0.04590, -0.11935, -0.00918, 0.35806
-1.000, -2.600, 0.200, -0.04590, -0.11935, 0.00918, 0.35806
-1.000, -2.600, 0.600, -0.04322, -0.11237, 0.02593, 0.35093
-1.000, -2.600, 1.000, -0.03857, -0.10028, 0.03857, 0.33787
-1.000, -2.600, 1.400, -0.03300, -0.08580, 0.04620, 0.32075
-1.000, -2.600, 1.800, -0.02741, -0.07127, 0.04934, 0.30151
-1.000, -2.600, 2.200, -0.02236, -0.05813, 0.04919, 0.28172
-1.000, -2.600, 2.600, -0.01807, -0.04699, 0.04699, 0.26243
-1.000, -2.600, 3.000, -0.01457, -0.03789, 0.04372, 0.24427
-1.000, -2.600, 3.400, -0.01178, -0.03062, 0.04004, 0.22751
-1.000, -2.600, 3.800, -0.00956, -0.02486, 0.03633, 0.21224
-1.000, -2.600, 4.200, -0.00781, -0.02031, 0.03281, 0.19842
-1.000, -2.600, 4.600, -0.00643, -0.01672, 0.02958, 0.18595
-1.000, -2.600, 5.000, -0.00533, -0.01387, 0.02667, 0.17471
-1.000, -2.200, -5.000, -0.00584, -0.01285, -0.02919, 0.18007
-1.000, -2.200, -4.600, -0.00713, -0.01568, -0.03279, 0.19245
-1.000, -2.200, -4.200, -0.00879, -0.01934, -0.03691, 0.20637
-1.000, -2.200, -3.800, -0.01095, -0.02409, -0.04161, 0.22206
-1.000, -2.200, -3.400, -0.01378, -0.03031, -0.04684, 0.23973
-1.000, -2.200, -3.000, -0.01749, -0.03848, -0.05248, 0.25959
-1.000, -2.200, -2.600, -0.02236, -0.04919, -0.05813, 0.28172
-1.000, -2.200, -2.200, -0.02865, -0.06303, -0.06303, 0.30600
-1.000, -2.200, -1.800, -0.03655, -0.08041, -0.06579, 0.33186
-1.000, -2.200, -1.400, -0.04590, -0.10099, -0.06427, 0.35806
-1.000, -2.200, -1.000, -0.05590, -0.12298, -0.05590, 0.38236
-1.000, -2.200, -0.600, -0.06478, -0.14251, -0.03887, 0.40161
-1.000, -2.200, -0.200, -0.07013, -0.15430, -0.01403, 0.41239
-1.000, -2.200, 0.200, -0.07013, -0.15430, 0.01403, 0.41239
-1.000, -2.200, 0.600, -0.06478, -0.14251, 0.03887, 0.40161
-1.000, -2.200, 1.000, -0.05590, -0.12298, 0.05590, 0.38236
-1.000, -2.200, 1.400, -0.04590, -0.10099, 0.06427, 0.35806
-1.000, -2.200, 1.800, -0.03655, -0.08041, 0.06579, 0.33186
-1.000, -2.200, 2.200, -0.02865, -0.06303, 0.06303, 0.30600
-1.000, -2.200, 2.600, -0.02236, -0.04919, 0.05813, 0.28172
-1.000, -2.200, 3.000, -0.01749, -0.03848, 0.05248, 0.25959
-1.000, -2.200, 3.400, -0.01378, -0.03031, 0.04684, 0.23973
-1.000, -2.200, 3.800, -0.01095, -0.02409, 0.04161, 0.22206
-1.000, -2.200, 4.200, -0.00879, -0.01934, 0.03691, 0.20637
-1.000, -2.200, 4.600, -0.00713, -0.01568, 0.03279, 0.19245
-1.000, -2.200, 5.000, -0.00584, -0.01285, 0.02919, 0.18007
-1.000, -1.800, -5.000, -0.00632, -0.01138, -0.03162, 0.18493
-1.000, -1.800, -4.600, -0.00781, -0.01406, -0.03593, 0.19842
-1.000, -1.800, -4.200, -0.00977, -0.01759, -0.04104, 0.21378
-1.000, -1.800, -3.800, -0.01239, -0.02229, -0.04707, 0.23137
-1.000, -1.800, -3.400, -0.01592, -0.02866, -0.05414, 0.25158
-1.000, -1.800, -3.000, -0.02076, -0.03736, -0.06227, 0.27482
-1.000, -1.800, -2.600, -0.02741, -0.04934, -0.07127, 0.30151
-1.000, -1.800, -2.200, -0.03655, -0.06579, -0.08041, 0.33186
-1.000, -1.800, -1.800, -0.04888, -0.08799, -0.08799, 0.36564
-1.000, -1.800, -1.400, -0.06478, -0.11660, -0.09069, 0.40161
-1.000, -1.800, -1.000, -0.08337, -0.15006, -0.08337, 0.43685
-1.000, -1.800, -0.600, -0.10136, -0.18245, -0.06082, 0.46625
-1.000, -1.800, -0.200, -0.11294, -0.20329, -0.02259, 0.48337
-1.000, -1.800, 0.200, -0.11294, -0.20329, 0.02259, 0.48337
-1.000, -1.800, 0.600, -0.10136, -0.18245, 0.06082, 0.46625
-1.000, -1.800, 1.000, -0.08337, -0.15006, 0.08337, 0.43685
-1.000, -1.800, 1.400, -0.06478, -0.11660, 0.09069, 0.40161
-1.000, -1.800, 1.800, -0.04888, -0.08799, 0.08799, 0.36564
-1.000, -1.800, 2.200, -0.03655, -0.06579, 0.08041, 0.33186
-1.000, -1.800, 2.600, -0.02741, -0.04934, 0.07127, 0.30151
-1.000, -1.800, 3.000, -0.02076, -0.03736, 0.06227, 0.27482
-1.000, -1.800, 3.400, -0.01592, -0.02866, 0.05414, 0.25158
-1.000, -1.800, 3.800, -0.01239, -0.02229, 0.04707, 0.23137
-1.000, -1.800, 4.200, -0.00977, -0.01759, 0.04104, 0.21378
-1.000, -1.800, 4.600, -0.00781, -0.01406, 0.03593, 0.19842
-1.000, -1.800, 5.000, -0.00632, -0.01138, 0.03162, 0.18493
-1.000, -1.400, -5.000, -0.00676, -0.00947, -0.03382, 0.18912
-1.000, -1.400, -4.600, -0.00844, -0.01182, -0.03883, 0.20362
-1.000, -1.400, -4.200, -0.01070, -0.01497, -0.04492, 0.22033
-1.000, -1.400, -3.800, -0.01378, -0.01929, -0.05236, 0.23973
-1.000, -1.400, -3.400, -0.01807, -0.02530, -0.06145, 0.26243
-1.000, -1.400, -3.000, -0.02418, -0.03385, -0.07253, 0.28916
-1.000, -1.400, -2.600, -0.03300, -0.04620, -0.08580, 0.32075
-1.000, -1.400, -2.200, -0.04590, -0.06427, -0.10099, 0.35806
-1.000, -1.400, -1.800, -0.06478, -0.09069, -0.11660, 0.40161
-1.000, -1.400, -1.400, -0.09163, -0.12829, -0.12829, 0.45083
-1.000, -1.400, -1.000, -0.12690, -0.17766, -0.12690, 0.50252
-1.000, -1.400, -0.600, -0.16531, -0.23143, -0.09918, 0.54882
-1.000, -1.400, -0.200, -0.19245, -0.26943, -0.03849, 0.57735
-1.000, -1.400, 0.200, -0.19245, -0.26943, 0.03849, 0.57735
-1.000, -1.400, 0.600, -0.16531, -0.23143, 0.09918, 0.54882
-1.000, -1.400, 1.000, -0.12690, -0.17766, 0.12690, 0.50252
-1.000, -1.400, 1.400, -0.09163, -0.12829, 0.12829, 0.45083
-1.000, -1.400, 1.800, -0.06478, -0.09069, 0.11660, 0.40161
-1.000, -1.400, 2.200, -0.04590, -0.06427, 0.10099, 0.35806
-1.000, -1.400, 2.600, -0.03300, -0.04620, 0.08580, 0.32075
-1.000, -1.400, 3.000, -0.02418, -0.03385, 0.07253, 0.28916
-1.000, -1.400, 3.400, -0.01807, -0.02530, 0.06145, 0.26243
-1.000, -1.400, 3.800, -0.01378, -0.01929, 0.05236, 0.23973
-1.000, -1.400, 4.200, -0.01070, -0.01497, 0.04492, 0.22033
-1.000, -1.400, 4.600, -0.00844, -0.01182, 0.03883, 0.20362
-1.000, -1.400, 5.000, -0.00676, -0.00947, 0.03382, 0.18912
-1.000, -1.000, -5.000, -0.00713, -0.00713, -0.03564, 0.19245
-1.000, -1.000, -4.600, -0.00897, -0.00897, -0.04127, 0.20779
-1.000, -1.000, -4.200, -0.01149, -0.01149, -0.04825, 0.22565
-1.000, -1.000, -3.800, -0.01500, -0.01500, -0.05701, 0.24663
-1.000, -1.000, -3.400, -0.02003, -0.02003, -0.06809, 0.27156
-1.000, -1.000, -3.000, -0.02741, -0.02741, -0.08223, 0.30151
-1.000, -1.000, -2.600, -0.03857, -0.03857, -0.10028, 0.33787
-1.000, -1.000, -2.200, -0.05590, -0.05590, -0.12298, 0.38236
-1.000, -1.000, -1.800, -0.08337, -0.08337, -0.15006, 0.43685
-1.000, -1.000, -1.400, -0.12690, -0.12690, -0.17766, 0.50252
-1.000, -1.000, -1.000, -0.19245, -0.19245, -0.19245, 0.57735
-1.000, -1.000, -0.600, -0.27582, -0.27582, -0.16549, 0.65094
-1.000, -1.000, -0.200, -0.34321, -0.34321, -0.06864, 0.70014
-1.000, -1.000, 0.200, -0.34321, -0.34321, 0.06864, 0.70014
-1.000, -1.000, 0.600, -0.27582, -0.27582, 0.16549, 0.65094
-1.000, -1.000, 1.000, -0.19245, -0.19245, 0.19245, 0.57735
-1.000, -1.000, 1.400, -0.12690, -0.12690, 0.17766, 0.50252
-1.000, -1.000, 1.800, -0.08337, -0.08337, 0.15006, 0.43685
-1.000, -1.000, 2.200, -0.05590, -0.05590, 0.12298, 0.38236
-1.000, -1.000, 2.600, -0.03857, -0.03857, 0.10028, 0.33787
-1.000, -1.000, 3.000, -0.02741, -0.02741, 0.08223, 0.30151
-1.000, -1.000, 3.400, -0.02003, -0.02003, 0.06809, 0.27156
-1.000, -1.000, 3.800, -0.01500, -0.01500, 0.05701, 0.24663
-1.000, -1.000, 4.200, -0.01149, -0.01149, 0.04825, 0.22565
-1.000, -1.000, 4.600, -0.00897, -0.00897, 0.04127, 0.20779
-1.000, -1.000, 5.000, -0.00713, -0.00713, 0.03564, 0.19245
-1.000, -0.600, -5.000, -0.00739, -0.00443, -0.03694, 0.19477
-1.000, -0.600, -4.600, -0.00936, -0.00561, -0.04304, 0.21072
-1.000, -0.600, -4.200, -0.01207, -0.00724, -0.05071, 0.22942
-1.000, -0.600, -3.800, -0.01592, -0.00955, -0.06051, 0.25158
-1.000, -0.600, -3.400, -0.02153, -0.01292, -0.07321, 0.27821
-1.000, -0.600, -3.000, -0.02999, -0.01799, -0.08997, 0.31068
-1.000, -0.600, -2.600, -0.04322, -0.02593, -0.11237, 0.35093
-1.000, -0.600, -2.200, -0.06478, -0.03887, -0.14251, 0.40161
-1.000, -0.600, -1.800, -0.10136, -0.06082, -0.18245, 0.46625
-1.000, -0.600, -1.400, -0.16531, -0.09918, -0.23143, 0.54882
-1.000, -0.600, -1.000, -0.27582, -0.16549, -0.27582, 0.65094
-1.000, -0.600, -0.600, -0.44331, -0.26599, -0.26599, 0.76249
-1.000, -0.600, -0.200, -0.60368, -0.36221, -0.12074, 0.84515
-1.000, -0.600, 0.200, -0.60368, -0.36221, 0.12074, 0.84515
-1.000, -0.600, 0.600, -0.44331, -0.26599, 0.26599, 0.76249
-1.000, -0.600, 1.000, -0.27582, -0.16549, 0.27582, 0.65094
-1.000, -0.600, 1.400, -0.16531, -0.09918, 0.23143, 0.54882
-1.000, -0.600, 1.800, -0.10136, -0.06082, 0.18245, 0.46625
-1.000, -0.600, 2.200, -0.06478, -0.03887, 0.14251, 0.40161
-1.000, -0.600, 2.600, -0.04322, -0.02593, 0.11237, 0.35093
-1.000, -0.600, 3.000, -0.02999, -0.01799, 0.08997, 0.31068
-1.000, -0.600, 3.400, -0.02153, -0.01292, 0.07321, 0.27821
-1.000, -0.600, 3.800, -0.01592, -0.00955, 0.06051, 0.25158
-1.000, -0.600, 4.200, -0.01207, -0.00724, 0.05071, 0.22942
-1.000, -0.600, 4.600, -0.00936, -0.00561, 0.04304, 0.21072
-1.000, -0.600, 5.000, -0.00739, -0.00443, 0.03694, 0.19477
-1.000, -0.200, -5.000, -0.00753, -0.00151, -0.03763, 0.19597
-1.000, -0.200, -4.600, -0.00956, -0.00191, -0.04398, 0.21224
-1.000, -0.200, -4.200, -0.01239, -0.00248, -0.05202, 0.23137
-1.000, -0.200, -3.800, -0.01642, -0.00328, -0.06239, 0.25416
-1.000, -0.200, -3.400, -0.02236, -0.00447, -0.07602, 0.28172
-1.000, -0.200, -3.000, -0.03143, -0.00629, -0.09430, 0.31560
-1.000, -0.200, -2.600, -0.04590, -0.00918, -0.11935, 0.35806
-1.000, -0.200, -2.200, -0.07013, -0.01403, -0.15430, 0.41239
-1.000, -0.200, -1.800, -0.11294, -0.02259, -0.20329, 0.48337
-1.000, -0.200, -1.400, -0.19245, -0.03849, -0.26943, 0.57735
-1.000, -0.200, -1.000, -0.34321, -0.06864, -0.34321, 0.70014
-1.000, -0.200, -0.600, -0.60368, -0.12074, -0.36221, 0.84515
-1.000, -0.200, -0.200, -0.89097, -0.17819, -0.17819, 0.96225
-1.000, -0.200, 0.200, -0.89097, -0.17819, 0.17819, 0.96225
-1.000, -0.200, 0.600, -0.60368, -0.12074, 0.36221, 0.84515
-1.000, -0.200, 1.000, -0.34321, -0.06864, 0.34321, 0.70014
-1.000, -0.200, 1.400, -0.19245, -0.03849, 0.26943, 0.57735
-1.000, -0.200, 1.800, -0.11294, -0.02259, 0.20329, 0.48337
-1.000, -0.200, 2.200, -0.07013, -0.01403, 0.15430, 0.41239
-1.000, -0.200, 2.600, -0.04590, -0.00918, 0.11935, 0.35806
-1.000, -0.200, 3.000, -0.03143, -0.00629, 0.09430, 0.31560
-1.000, -0.200, 3.400, -0.02236, -0.00447, 0.07602, 0.28172
-1.000, -0.200, 3.800, -0.01642, -0.00328, 0.06239, 0.25416
-1.000, -0.200, 4.200, -0.01239, -0.00248, 0.05202, 0.23137
-1.000, -0.200, 4.600, -0.00956, -0.00191, 0.04398, 0.21224
-1.000, -0.200, 5.000, -0.00753, -0.00151, 0.03763, 0.19597
-1.000, 0.200, -5.000, -0.00753, 0.00151, -0.03763, 0.19597
-1.000, 0.200, -4.600, -0.00956, 0.00191, -0.04398, 0.21224
-1.000, 0.200, -4.200, -0.01239, 0.00248, -0.05202, 0.23137
-1.000, 0.200, -3.800, -0.01642, 0.00328, -0.06239, 0.25416
-1.000, 0.200, -3.400, -0.02236, 0.00447, -0.07602, 0.28172
-1.000, 0.200, -3.000, -0.03143, 0.00629, -0.09430, 0.31560
-1.000, 0.200, -2.600, -0.04590, 0.00918, -0.11935, 0.35806
-1.000, 0.200, -2.200, -0.07013, 0.01403, -0.15430, 0.41239
-1.000, 0.200, -1.800, -0.11294, 0.02259, -0.20329, 0.48337
-1.000, 0.200, -1.400, -0.19245, 0.03849, -0.26943, 0.57735
-1.000, 0.200, -1.000, -0.34321, 0.06864, -0.34321, 0.70014
-1.000, 0.200, -0.600, -0.60368, 0.12074, -0.36221, 0.84515
-1.000, 0.200, -0.200, -0.89097, 0.17819, -0.17819, 0.96225
-1.000, 0.200, 0.200, -0.89097, 0.17819, 0.17819, 0.96225
-1.000, 0.200, 0.600, -0.60368, 0.12074, 0.36221, 0.84515
-1.000, 0.200, 1.000, -0.34321, 0.06864, 0.34321, 0.70014
-1.000, 0.200, 1.400, -0.19245, 0.03849, 0.26943, 0.57735
-1.000, 0.200, 1.800, -0.11294, 0.02259, 0.20329, 0.48337
-1.000, 0.200, 2.200, -0.07013, 0.01403, 0.15430, 0.41239
-1.000, 0.200, 2.600, -0.04590, 0.00918, 0.11935, 0.35806
-1.000, 0.200, 3.000, -0.03143, 0.00629, 0.09430, 0.31560
-1.000, 0.200, 3.400, -0.02236, 0.00447, 0.07602, 0.28172
-1.000, 0.200, 3.800, -0.01642, 0.00328, 0.06239, 0.25416
-1.000, 0.200, 4.200, -0.01239, 0.00248, 0.05202, 0.23137
-1.000, 0.200, 4.600, -0.00956, 0.00191, 0.04398, 0.21224
-1.000, 0.200, 5.000, -0.00753, 0.00151, 0.03763, 0.19597
-1.000, 0.600, -5.000, -0.00739, 0.00443, -0.03694, 0.19477
-1.000, 0.600, -4.600, -0.00936, 0.00561, -0.04304, 0.21072
-1.000, 0.600, -4.200, -0.01207, 0.00724, -0.05071, 0.22942
-1.000, 0.600, -3.800, -0.01592, 0.00955, -0.06051, 0.25158
